月线	000001	上证指数										
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6		
199807	1363.265015	1367.146973	1278.301025	1316.918945	9273751	107034360	1330.758179	1259.735718	1209.570923	1064.913452
199806	1418.354004	1422.979004	1323.527954	1339.202026	14043091	141852960	1308.68042	1237.782104	1195.371948	1038.927856
199805	1353.05603	1411.347046	1324.723999	1411.206055	16776262	188480768	1285.422607	1225.968262	1177.247437	1012.797424
199804	1243.373047	1343.459961	1240.057983	1343.447998	18998380	223278192	1242.001709	1203.82373	1150.463501	987.12854
199803	1196.741943	1252.241943	1175.553955	1243.015991	9196249	85389032	1201.237793	1194.506104	1123.787964	966.2576294
199802	1257.994995	1262.623047	1189.519043	1206.530029	6071511	60053320	1188.713257	1198.7229	1102.760986	948.9047241
199801	1200.947998	1250.005005	1110.087036	1222.912964	7890503	70367152	1166.883789	1217.44458	1082.647217	932.8161621
199712	1137.588013	1198.973999	1119.20105	1194.102051	7125495	66489936	1166.513916	1218.61499	1053.684082	915.2373047
199711	1181.161987	1213.228027	1114.137939	1139.628052	6104984	62756504	1165.64563	1203.231934	1028.036987	896.4533081
199710	1100.699951	1241.833008	1087.017944	1180.392944	6935039	69933400	1187.774414	1185.743408	998.875	881.815979
199709	1224.177002	1264.489014	1025.130005	1097.383057	8003785	92347448	1208.732178	1159.406006	967.5024414	861.8005371
199708	1191.651001	1223.071045	1116.147949	1221.063965	8546324	92386064	1268.005371	1152.96228	939.5007935	846.7851563
199707	1255.909058	1261.571045	1066.043945	1189.76001	10473352	90009400	1270.716064	1128.526978	906.2120361	824.3917236
199706	1302.819946	1369.512939	1154.972046	1250.271973	13388609	97375848	1240.818604	1097.103516	878.7810669	803.486084
199705	1398.140991	1510.178955	1213.244019	1285.182007	21189449	156260816	1183.712646	1053.070068	852.1334839	783.4059448
199704	1243.873047	1396.480957	1222.55603	1393.749023	25338556	211733184	1110.079834	1006.799622	823.9959106	763.3528442
199703	1044.613037	1234.957031	1043.927002	1234.616943	19859980	186113200	1037.919312	947.8497925	790.5019531	738.727356
199702	969.5310059	1040.329956	870.184021	1040.272949	6851976	77352296	986.3380127	888.7531128	763.5485229	723.9450684
199701	914.0599976	967.8969727	871.7839966	964.7420044	6025411	69254912	953.3884888	852.8417969	743.0639038	715.4469604
199612	1056.675049	1258.688965	855.8469849	917.0180054	20865921	219447696	922.4276123	812.0065918	729.8522949	694.4195557
199611	935.1690063	1047.392944	896.875	1032.947021	11515888	136847408	903.5193481	775.5988159	712.9979248	679.4953003
199610	887.8519897	1038.811035	852.8309937	976.710022	14902076	185288560	857.7801514	726.0391235	693.6965332	663.6057129
199609	812.9420166	875.5250244	752.684021	875.5250244	7820335	88503304	791.1681519	683.8970947	672.3240967	650.8007202
199608	823.1719971	894.8579712	766.7000122	809.9379883	6562389	81172128	752.2952271	660.4586182	656.6773682	645.0984497
199607	800.9089966	894.7290039	753.6389771	822.4769897	11582430	140098864	701.5856323	651.1968384	648.5738525	643.7998657
199606	643.9550171	819.8389893	636.4569702	804.2509766	9286700	121946592	647.6782227	641.1921387	641.6295166	642.05896
199605	715.9699707	725.1610107	630.4199829	643.6500244	4591271	75968152	594.2980347	633.1540527	634.1660156	643.0439453
199604	566.210022	739.289978	556.2299805	681.1599731	4456287	68390408	576.6259155	638.3440552	641.5409546	654.4199219
199603	583.3800049	606.5100098	549.7199707	556.3900146	1435266	27177720	568.6219482	633.2860107	646.7494507	658.8752441
199602	536.2399902	553.8300171	518.1799927	552.9400024	463738	9370149	600.8079834	647.6980591	635.6259766	670.0046387
199601	550.2600098	561.3599854	512.8300171	537.3499756	1040444	24173876	634.7060547	650.3970337	631.4434814	681.4292603
199512	631.5499878	643.3599854	552.8400269	555.289978	997851	17671844	672.0100708	661.3540039	632.3890381	692.8865967
199511	716.460022	736.9099731	632.0300293	641.1400146	2001216	35426188	700.0620117	660.7510376	634.2525024	707.9453735
199510	724.039978	765.4799805	693.8599854	717.3200073	4117170	71208464	697.9500122	652.8959961	637.418457	717.7566528
199509	726.0499878	792.539978	699.0999756	722.4299927	3172000	59926284	694.5880127	645.9509888	640.1014404	739.1386108
199508	697.2199707	788.1599731	688.6500244	723.8699951	5284037	100044080	666.0880127	642.0670166	642.4924927	745.9212036
199507	623.1400146	723.6799927	610.3300171	695.5499878	3192349	66999480	650.697998	635.1780396	647.9888916	766.454895
199506	703.7199707	722.2999878	625.7000122	630.5800171	1582907	26658568	621.4400024	644.7379761	662.4579468	783.2191772
199505	576.6900024	926.4099731	564.8599854	700.5100098	5265582	61327316	607.84198	660.2130127	671.6699829	788.2128906
199504	651.039978	681.1500244	547.210022	579.9299927	2081070	30383922	597.3139648	623.5539551	681.157959	789.0158691
199503	548.9099731	648.039978	545.7199707	646.9199829	2336012	29372608	618.0460205	612.4899292	696.9454346	786.5932007
199502	559.7800293	608.5800171	524.4299927	549.2600098	630896	10386637	619.65802	603.4240112	708.6529541	788.4400024
199501	637.7199707	657.4500122	547.3800049	562.5900269	502634	7730020	668.0360107	607.7540283	731.5425415	797.5736084
199412	684.0200195	695.2199707	620.4699707	647.8699951	2017594	21634040	712.5839844	621.94104	750.1869507	813.8897095
199411	667.6599731	743.2199707	648.6799927	683.5900269	2948146	32386736	649.7940063	634.2519531	785.7324219	832.0004272
199410	770.9000244	794.8499756	546.789978	654.9799805	5588232	65577128	606.93396	642.9180298	797.8484497	850.3710938
199409	785.6099854	1052.939941	785.5599976	791.1500244	15156704	148753120	587.1900635	660.7999878	832.0933838	843.3844604
199408	394.8699951	787.2199707	377.9700012	785.3300171	14849851	207322048	547.4720459	680.1780396	852.4598389	829.7207642
199407	469.269989	469.4299927	325.8900146	333.9200134	763791	15428914	531.2979736	683.1270752	852.2128906	815.6984253
199406	554.0800171	556.9000244	458.7399902	469.2900085	1051916	21192208	618.710022	738.7620239	871.7468872	815.0090332
199405	593.9400024	620.9400024	537.7800293	556.2600098	2319452	41944620	678.9019775	781.401001	873.6448975	809.1243286
199404	704.9299927	705.4099731	536.3400269	592.5599976	3177415	39314388	734.4100342	813.881958	880.9480591	799.2356567
199403	771.5200195	807.5200195	694.0300293	704.460022	5807719	53540892	812.8839722	855.3310547	892.4835205	786.7703857
199402	770.25	818.5700073	749.6300049	770.9799805	1548400	15068988	834.9560547	878.4329834	909.8640747	769.3190308
199401	837.7000122	907.0900269	760.7800293	770.25	2359667	24245440	858.8140869	937.2130127	930.8746338	749.5673828
199312	993.6699829	1044.849976	750.460022	833.7999878	3771002	28186648	883.9000244	952.7789307	954.0975342	728.6856689
199311	801.8599854	1011.76001	793.3200073	984.9299927	3731798	26927668	893.3540039	1003.386902	934.6765747	705.4776611
