日线	000581	威孚高科										
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6
20090610	11.40999985	11.75	11.39000034	11.67000008	103158	11954.40039	11.6420002	12.02400017	12.40800095	11.94599915	8.714083672	7.869958401
20090609	11.52999973	11.72999954	11.06999969	11.43000031	94366	10722.09961	11.76399994	12.21399975	12.43100166	11.91633224	8.668416977	7.869918346
20090608	11.64999962	11.77999973	11.5	11.61999989	75001	8756.400391	11.91399956	12.37599945	12.4470005	11.88233376	8.620584488	7.869798183
20090605	11.89999962	11.92000008	11.39999962	11.64000034	182787	21210.09961	12.01199913	12.47599983	12.45300102	11.85766697	8.568917274	7.872038364
20090604	12.30000019	12.34000015	11.67000008	11.85000038	208680	24850.90039	12.09599876	12.6420002	12.44600105	11.84633255	8.516917229	7.875998497
20090603	12.31999969	12.5	12.22000027	12.27999973	180106	22256.09961	12.40600014	12.7869997	12.42100048	11.85133266	8.460249901	7.881398201
20090602	12.18000031	12.5	12.05000019	12.18000031	157037	19282.40039	12.66399956	12.90899944	12.3494997	11.83199978	8.398333549	7.884638309
20090601	12.06000042	12.42000008	11.80000019	12.10999966	207365	25069.69922	12.83799934	12.95099926	12.26550102	11.82933235	8.33533287	7.891918182
20090527	12.80000019	12.80000019	11.85000038	12.06000042	308064	37814.19922	12.93999958	12.9470005	12.16100025	11.79233265	8.275250435	7.899958134
20090526	13.77999973	13.98999977	13.30000019	13.39999962	242371	33085.19922	13.18800068	12.94600105	12.0529995	11.73666573	8.215833664	7.909757614
20090525	12.72999954	13.60000038	12.27999973	13.56999969	170505	22161.40039	13.16799927	12.79200172	11.90699959	11.62333298	8.145583153	7.914998055
20090522	12.80000019	13.18000031	12.52000046	13.05000019	201866	25899.19922	13.15399933	12.64800072	11.76749992	11.49433327	8.076167107	7.917478085
20090521	13.31000042	13.47000027	12.52999973	12.61999989	190355	24398.90039	13.06400013	12.5180006	11.63550091	11.39466667	8.01241684	7.925237656
20090520	13.35000038	13.5	13.10999966	13.30000019	134680	17923.90039	12.95399952	12.43000031	11.54850197	11.30599976	7.952833652	7.933477879
20090519	13.60999966	13.82999992	13.14999962	13.30000019	215671	28842.5	12.70400047	12.25	11.44850063	11.19866657	7.884333134	7.938477516
20090518	12.47999954	13.53999996	12.47999954	13.5	269271	35174.30078	12.41600037	12.05500031	11.38350105	11.09066677	7.820500374	7.941077709
20090515	12.10000038	12.85000038	12.10000038	12.60000038	188934	23752.30078	12.1420002	11.78999996	11.2935009	10.97833347	7.753333569	7.943477631
20090514	11.84000015	12.14999962	11.84000015	12.06999969	88902	10671.2002	11.97200012	11.57999992	11.26850128	10.90100002	7.691167355	7.949598789
20090513	12.19999981	12.47000027	11.88000011	12.05000019	159603	19420.09961	11.90600014	11.375	11.21500111	10.82999897	7.629500389	7.95723772
20090511	12.21000004	12.5	11.80000019	11.85999966	205139	24738.40039	11.79599953	11.15999985	11.13200092	10.75433254	7.56641674	7.962277889
20090508	11.69999981	12.39000034	11.56999969	12.13000011	235608	28565.40039	11.69400024	11.02199936	11.03900051	10.66433334	7.506333828	7.966837406
20090507	11.98999977	12	11.38000011	11.75	162489	18942.80078	11.43800068	10.88699913	10.9175005	10.55999947	7.441167355	7.971797466
20090506	11.5	11.97000027	11.39000034	11.73999977	179602	21107.90039	11.18800068	10.75300026	10.83300018	10.47666645	7.378250599	7.977477551
20090505	11.46000004	11.67000008	11.27999973	11.5	191993	22000.19922	10.84399986	10.66699982	10.74400043	10.38533306	7.316000938	7.978397369
20090504	10.90999985	11.44999981	10.90999985	11.35000038	214637	24266.19922	10.52400017	10.64700031	10.67300034	10.28466702	7.254834175	7.975917816
20090430	10.60000038	10.92000008	10.42000008	10.85000038	117826	12645.5	10.35000038	10.71199989	10.60849953	10.19633293	7.195417881	7.976878166
20090429	10.02000046	10.64000034	10	10.5	123944	12896.5	10.33600044	10.79699993	10.57250023	10.1206665	7.139667988	7.979477882
20090428	9.850000381	10.11999989	9.819999695	10.02000046	73122	7304.600098	10.31799984	10.95699883	10.5614996	10.0529995	7.08841753	7.986678123
20090427	10.22999954	10.35000038	9.800000191	9.899999619	233816	23383.90039	10.48999977	11.05499935	10.55749989	9.988333702	7.04108429	8.001197815
20090424	10.61999989	10.86999989	10.44999981	10.47999954	106949	11363.5	10.7699995	11.10399914	10.55150032	9.919000626	6.996750832	8.017558098
20090423	10.30000019	10.89999962	10.09000015	10.77999973	191600	20015.09961	11.0739994	11.05599976	10.48550034	9.824666977	6.946584225	8.030838013
20090422	10.89999962	11.31999969	10.18000031	10.40999985	202804	21925.30078	11.25800037	10.94799995	10.39650059	9.720999718	6.898083687	8.04723835
20090421	11.14999962	11.28999996	10.63000011	10.88000011	257057	28125.90039	11.59599972	10.91300011	10.33850002	9.626333237	6.853250504	8.064599037
20090420	11.5	11.71000004	10.89999962	11.30000019	450484	50971.19922	11.61999989	10.8210001	10.24450016	9.510333061	6.804250717	8.078278542
20090417	11.73999977	12.19999981	11.56000042	12	307835	36650.89844	11.43799973	10.6989994	10.10349941	9.387000084	6.753583908	8.095398903
20090416	12.14999962	12.19999981	11.51000023	11.69999981	298965	35209.69922	11.03800011	10.50499916	9.938499451	9.245667458	6.697416782	8.107598305
20090415	11.09000015	12.10000038	11.09000015	12.10000038	461844	53359.5	10.63800049	10.34800053	9.782499313	9.116333961	6.642416954	8.116838455
20090414	10.32999992	11.17000008	10.31000042	11	340603	37053.69922	10.2300005	10.16600037	9.600999832	8.951666832	6.583250523	8.123518944
20090413	10	10.56000042	9.949999809	10.39000034	281160	28782.19922	10.02200031	10.05999947	9.454999924	8.82333374	6.537000656	8.140719414
20090410	9.699999809	10.07999992	9.470000267	10	219873	21632.80078	9.960000992	9.998999596	9.326499939	8.711000443	6.497083664	8.167159081
20090409	10.06000042	10.07999992	9.279999733	9.699999809	206903	20020.09961	9.972000122	9.914999008	9.209000587	8.629000664	6.462500095	8.196759224
20090408	9.949999809	10.15999985	9.890000343	10.06000042	205286	20581.5	10.05800056	9.844999313	9.107500076	8.584334373	6.429333687	8.227118492
20090407	10	10.23999977	9.819999695	9.960000038	140731	14045.90039	10.10200024	9.763998985	8.983000755	8.533999443	6.396416664	8.259598732
20090403	10.06999969	10.30000019	9.649999619	10.07999992	355060	35277.19922	10.09799957	9.667999268	8.855000496	8.494333267	6.365916729	8.29047966
20090402	10.11999989	10.34000015	9.899999619	10.06000042	319994	32331.30078	10.03800011	9.50799942	8.7310009	8.439666748	6.335916519	8.32007885
20090401	10.32999992	10.84000015	10.10999966	10.13000011	404613	42431.10156	9.857999802	9.371999741	8.616000175	8.370333672	6.306582928	8.353318214
20090331	9.800000191	10.40999985	9.600000381	10.27999973	257799	25933.19922	9.631999016	9.217000008	8.500500679	8.283666611	6.279416561	8.386239052
20090330	9.850000381	10.10000038	9.600000381	9.93999958	263283	26078	9.425999641	9.036000252	8.344500542	8.190999985	6.249332905	8.415358543
20090327	9.100000381	9.970000267	9.050000191	9.779999733	233370	21981.09961	9.237999916	8.850000381	8.204999924	8.129666328	6.220665932	8.445598602
20090326	8.920000076	9.260000229	8.609999657	9.159999847	184166	16483.69922	8.977999687	8.653999329	8.067000389	8.070333481	6.19258213	8.481678963
20090325	9.210000038	9.479999542	8.970000267	9	159705	14673.5	8.88599968	8.503000259	7.986000061	8.010000229	6.173165798	8.522240639
20090324	9.18999958	9.590000153	9.050000191	9.25	156489	14606.2998	8.802000046	8.369999886	7.953999996	7.954666615	6.152082443	8.562839508
20090323	8.569999695	9.130000114	8.520000458	9	140053	12412.7002	8.645999908	8.202000618	7.918999672	7.900000095	6.123999596	8.604239464
20090320	8.729999542	8.779999733	8.399999619	8.479999542	101923	8699.400391	8.461999893	8.041999817	7.90749979	7.843333244	6.100915909	8.649839401
20090319	8.569999695	8.819999695	8.5	8.699999809	110854	9664.700195	8.329999924	7.953999996	7.905499935	7.802667141	6.082749367	8.695879936
20090318	8.470000267	8.859999657	8.380000114	8.579999924	157609	13556.5	8.119999886	7.86000061	7.869500637	7.732666969	6.061749935	8.747559547
20090317	8.109999657	8.600000381	7.949999809	8.470000267	174889	14482.2002	7.937999725	7.784000397	7.817000389	7.67800045	6.041082859	8.803238869
20090316	7.940000057	8.090000153	7.699999809	8.079999924	99428	7901	7.758000374	7.653000832	7.768500328	7.6266675	6.02308321	8.860640526
20090313	7.739999771	7.909999847	7.639999866	7.820000172	99653	7778	7.622000217	7.559999943	7.769499779	7.576333523	6.008749008	8.918840408
20090312	7.650000095	7.739999771	7.400000095	7.650000095	71449	5408.799805	7.578000069	7.480000496	7.778500557	7.532999992	5.994999409	8.981521606
20090311	7.75	7.929999828	7.590000153	7.670000076	98227	7616.100098	7.599999905	7.468999386	7.763500214	7.486000061	5.988415718	9.042161942
20090310	7.400000095	7.579999924	7.329999924	7.570000172	55620	4158.200195	7.630000114	7.53799963	7.747000217	7.432666302	5.981749058	9.102402687
20090309	7.679999828	7.860000134	7.349999905	7.400000095	105186	8048.899902	7.548000336	7.636000156	7.748999596	7.377333164	5.975416183	9.161203384
20090306	7.559999943	7.730000019	7.519999981	7.599999905	81944	6251.799805	7.497999668	7.77300024	7.744000435	7.322000027	5.969582558	9.2158041
20090305	7.880000114	7.96999979	7.5	7.760000229	193851	15089.7002	7.381999969	7.857000828	7.727000237	7.262666702	5.962749004	9.272563934
20090304	7.289999962	7.869999886	7.260000229	7.820000172	176329	13427.7998	7.337999821	7.879000187	7.669000149	7.197999954	5.953499317	9.328724861
20090303	6.989999771	7.28000021	6.909999847	7.159999847	88041	6255.299805	7.446000099	7.849999905	7.625	7.132000446	5.942498684	9.390284538
20090302	6.880000114	7.260000229	6.800000191	7.150000095	113103	8015.100098	7.724000454	7.883999825	7.613500118	7.078666687	5.93458271	9.455643654
20090227	7.349999905	7.5	6.789999962	7.019999981	228182	15999.2002	8.048000336	7.978999138	7.584500313	7.026333809	5.926165581	9.521003723
20090226	8.279999733	8.449999809	7.519999981	7.539999962	253994	20156.5	8.331999779	8.077000618	7.559500217	6.972333908	5.919748783	9.585642815
20090225	8.550000191	8.699999809	8.010000229	8.359999657	224315	18718.80078	8.420000076	8.058000565	7.49450016	6.897667408	5.908666611	9.645802498
20090224	8.670000076	8.829999924	8.090000153	8.550000191	323478	27162.09961	8.25399971	7.955999851	7.379999638	6.804334164	5.892416954	9.702401161
20090223	8.430000305	8.850000381	8.149999619	8.770000458	236087	20274.30078	8.044000626	7.861999512	7.247999668	6.702000618	5.877916336	9.757801056
20090220	8	8.590000153	7.800000191	8.43999958	289240	23834.30078	7.909999847	7.715000153	7.096499443	6.586333275	5.856666088
20090219	7.539999962	8.039999962	7.489999771	7.980000019	215750	16779.5	7.822000027	7.597000122	6.965499878	6.471666336	5.837332726
20090218	7.300000191	7.730000019	7.199999809	7.53000021	266451	19903.19922	7.696000099	7.458999634	6.857499599	6.372000217	5.826749802
20090217	8.050000191	8.050000191	7.5	7.5	223488	17289.90039	7.657999992	7.400000095	6.77300024	6.290999889	5.820165634
20090216	8.029999733	8.170000076	7.739999771	8.100000381	208448	16585	7.680000305	7.342999935	6.676000118	6.214999676	5.813832283
20090213	7.329999924	8.050000191	7.289999962	8	298938	23204.30078	7.519999504	7.190000057	6.550000191	6.125	5.803332806
20090212	7.360000134	7.440000057	7.019999981	7.349999905	137552	9930.700195	7.372000217	7.041999817	6.420000553	6.035999775	5.793082714
20090211	7.400000095	7.619999886	7.21999979	7.340000153	244614	18071.69922	7.222000122	6.930999756	6.317500114	5.970332623	5.794499874
20090210	7.309999943	7.630000114	7.199999809	7.610000134	204671	15218.2998	7.141999722	6.803999424	6.228499889	5.920666695	5.802582264
20090209	7.349999905	7.380000114	7.179999828	7.300000191	245188	17839.90039	7.005999565	6.633999825	6.122000217	5.866999626	5.809499264
20090206	6.659999847	7.260000229	6.659999847	7.260000229	334281	23873.09961	6.86000061	6.477999687	6.021999836	5.81533289	5.817832947
20090205	6.900000095	7.139999866	6.480000019	6.599999905	165033	11259.2002	6.71200037	6.333999634	5.908999443	5.763334274	5.826333523
20090204	6.880000114	7.070000172	6.840000153	6.940000057	160921	11187.5	6.640000343	6.255999565	5.828499794	5.733667374	5.84366703
20090203	6.590000153	6.960000038	6.489999771	6.929999828	166809	11310.09961	6.465999603	6.146000385	5.73649931	5.690667629	5.855916977
20090202	6.579999924	6.840000153	6.5	6.570000172	150189	9988.400391	6.262000084	6.008999825	5.650999546	5.64566803	5.87074995
20090123	6.179999828	6.659999847	6.059999943	6.519999981	199377	12704.5	6.095999718	5.910000324	5.592499733	5.625668526	5.888833046
20090122	6.150000095	6.260000229	6.039999962	6.239999771	129853	7966.100098	5.955999851	5.798000336	5.532999516	5.610001564	5.911416531
20090121	5.800000191	6.21999979	5.769999981	6.070000172	155491	9403.400391	5.872000217	5.703999519	5.489999771	5.599668026	5.93475008
20090120	5.730000019	5.940000057	5.619999886	5.909999847	117035	6736.5	5.825999737	5.652999401	5.478999138	5.603667259	5.962082863
20090119	5.860000134	6.010000229	5.670000076	5.739999771	92318	5352.799805	5.755999565	5.609999657	5.483499527	5.596333981	5.988583565
20090116	5.849999905	6.099999905	5.800000191	5.820000172	108183	6451.399902	5.723999977	5.565999985	5.483999729	5.585667133	6.017833233
20090115	5.800000191	5.940000057	5.710000038	5.820000172	92218	5385.299805	5.639999866	5.484000206	5.478000164	5.571667194	6.046999931
20090114	5.489999771	5.849999905	5.489999771	5.840000153	116229	6645.700195	5.536000252	5.401000023	5.472500801	5.545999527	6.071833611
20090113	5.510000229	5.739999771	5.480000019	5.559999943	138592	7848.600098	5.480000019	5.327000141	5.463000298	5.512999535	6.090916634
20090112	5.380000114	5.650000095	5.360000134	5.579999924	75229	4181.799805	5.463999748	5.293000221	5.464000225	5.481666088	6.112416744
20090109	5.320000172	5.46999979	5.309999943	5.400000095	65076	3512.899902	5.407999992	5.275000095	5.483500481	5.458999634	6.138999939
20090108	5.429999828	5.5	5.25	5.300000191	60438	3249.800049	5.328000069	5.268000126	5.516000271	5.443333626	6.171999454
20090107	5.480000019	5.659999847	5.380000114	5.559999943	100118	5537.799805	5.265999794	5.276000023	5.547500134	5.432333469	6.204082966
20090106	5.269999981	5.53000021	5.21999979	5.480000019	92539	5007.100098	5.173999786	5.304999352	5.578999996	5.421667099	6.235748768
20090105	5.130000114	5.300000191	5.059999943	5.300000191	61252	3174.899902	5.122000217	5.356999397	5.58949995	5.419000149	6.27166605
20081231	5.019999981	5.099999905	4.949999809	5	50722	2551	5.141999722	5.401999474	5.595499992	5.424666882	6.304833412
20081230	5.119999886	5.170000076	4.929999828	4.989999771	54044	2725	5.207999706	5.472000122	5.61550045	5.427334309	6.338833809
20081229	5.230000019	5.230000019	4.929999828	5.099999905	67832	3422.199951	5.286000252	5.544000149	5.618499756	5.449000359	6.366000175
20081226	5.380000114	5.440000057	5.170000076	5.21999979	69244	3630.100098	5.43599987	5.599000454	5.605999947	5.460333824	6.39416647
20081225	5.440000057	5.639999866	5.329999924	5.400000095	128133	7018.899902	5.592000008	5.634999752	5.575999737	5.457666874	6.417833328
20081224	5.28000021	5.369999886	5.150000095	5.329999924	75523	3963.199951	5.661999702	5.691999912	5.550999641	5.433334351	6.439499378
20081223	5.880000114	5.960000038	5.380000114	5.380000114	89568	5075.600098	5.736000061	5.763999939	5.530999184	5.405000687	6.466665745
20081222	6	6.079999924	5.78000021	5.849999905	95720	5636.5	5.802000046	5.818999767	5.510499477	5.380667686	6.492749214
20081219	5.769999981	6.050000191	5.75	6	158319	9423.299805	5.762000084	5.852999687	5.480000496	5.329333782	6.522748947
20081218	5.659999847	5.789999962	5.570000172	5.75	71822	4083.600098	5.677999973	5.822000027	5.449999809	5.269333839	6.552248478
20081217	5.699999809	5.809999943	5.659999847	5.699999809	77034	4422.899902	5.722000122	5.789000511	5.43599987	5.220000267	6.579331398
20081216	5.53000021	5.730000019	5.440000057	5.710000038	63843	3558.100098	5.791999817	5.759000301	5.40500021	5.168667316	6.60299778
20081215	5.710000038	5.760000229	5.5	5.650000095	63095	3562	5.835999489	5.69299984	5.401500225	5.119000435	6.625997543
20081212	5.900000095	5.980000019	5.489999771	5.579999924	114059	6497.399902	5.943999767	5.612999916	5.391000271	5.069333553	6.646996975
20081211	6.059999943	6.300000191	5.96999979	5.96999979	149792	9153.200195	5.96600008	5.517000198	5.369000435	5.028333664	6.676163197
20081210	5.849999905	6.130000114	5.769999981	6.050000191	100902	6015.799805	5.856000423	5.409999847	5.304000854	4.974000454	6.695164204
20081209	6.25	6.260000229	5.869999886	5.929999828	138442	8304.599609	5.726000309	5.297999382	5.225500584	4.925000668	6.714247227
20081208	5.920000076	6.190000057	5.849999905	6.190000057	190195	11456.2002	5.550000191	5.201999664	5.161500454	4.876000404	6.737496853
20081205	5.389999866	5.760000229	5.389999866	5.690000057	128276	7200.600098	5.282000065	5.107000351	5.067500591	4.835000038	6.763496876
20081204	5.510000229	5.849999905	5.409999847	5.420000076	197025	11066.5	5.06799984	5.078000069	4.993000507	4.813000679	6.800580025
20081203	5.260000229	5.429999828	5.179999828	5.400000095	141794	7535.299805	4.964000225	5.082999706	4.935500145	4.79900074	6.849329948
20081202	4.730000019	5.050000191	4.679999828	5.050000191	106467	5255.700195	4.869999886	5.050999641	4.873500347	4.793000221	6.897663593
20081201	4.599999905	4.860000134	4.559999943	4.849999905	73537	3496.5	4.853999615	5.109999657	4.831999779	4.800000191	6.949579716
20081128	4.949999809	4.949999809	4.539999962	4.619999886	139890	6565.299805	4.93200016	5.168999672	4.797499657	4.80833292	7.006997108
20081126	4.940000057	5.010000229	4.820000172	4.900000095	26993	1331	5.087999821	5.220999718	4.78399992	4.820999622	7.069746971
20081125	5.050000191	5.099999905	4.809999943	4.929999828	31024	1537.599976	5.202000141	5.198000431	4.756000519	4.839333057	7.129247189
20081124	5.269999981	5.300000191	4.96999979	4.96999979	43946	2255.800049	5.231999397	5.152999878	4.738500118	4.861666203	7.187247276
20081121	5.159999847	5.409999847	5.079999924	5.239999771	57115	2992.399902	5.365999699	5.120999813	4.713000298	4.890999794	7.2481637
20081120	5.300000191	5.480000019	5.159999847	5.400000095	98749	5270.399902	5.40599966	5.028000832	4.699000359	4.906999588	7.301663876
20081119	5.03000021	5.5	5.03000021	5.46999979	92542	4873.899902	5.353999615	4.907999992	4.680500507	4.93066597	7.351663589
20081118	5.639999866	5.639999866	5.079999924	5.079999924	132140	7079.399902	5.193999767	4.78799963	4.657000542	4.958333492	7.407580853
20081117	5.400000095	5.699999809	5.230000019	5.639999866	147772	8066.100098	5.073999882	4.696000099	4.664000034	5.004999638	7.470498085
20081114	5.25	5.53000021	5.150000095	5.440000057	190946	10118.09961	4.876000404	4.553999901	4.644999981	5.034999371	7.533498287
20081113	4.599999905	5.139999866	4.579999924	5.139999866	133124	6564.100098	4.650000095	4.425999641	4.627999783	5.08266592	7.597248554
20081112	4.440000057	4.670000076	4.409999847	4.670000076	64593	2933.899902	4.461999893	4.347000122	4.620999336	5.133666039	7.67108202
20081111	4.579999924	4.699999809	4.480000019	4.480000019	55442	2544.399902	4.381999493	4.31400013	4.659999371	5.194665909	7.749831676
20081110	4.449999809	4.670000076	4.360000134	4.650000095	64432	2933.199951	4.31799984	4.324000359	4.715999603	5.258999825	7.833415031
20081107	4.130000114	4.349999905	4.119999886	4.309999943	29097	1245.900024	4.231999397	4.304999828	4.776000023	5.331666946	7.917248249
20081106	4.139999866	4.21999979	4.119999886	4.199999809	15198	633.4000244	4.201999664	4.369999886	4.846499443	5.403666496	7.999581337
20081105	4.21999979	4.349999905	4.170000076	4.269999981	41905	1792.199951	4.231999874	4.453000069	4.941999435	5.459667683	8.089497566
20081104	4.179999828	4.210000038	4.079999924	4.159999847	19013	785.2999878	4.245999813	4.526000023	5.043499947	5.525001049	8.17624855
20081103	4.150000095	4.25	4.130000114	4.21999979	20023	839.5	4.329999924	4.631999493	5.159500122	5.596334457	8.262831688
20081031	4.340000153	4.340000153	4.130000114	4.159999847	36342	1531	4.377999783	4.736000061	5.275499821	5.661667347	8.343914986
20081030	4.420000076	4.420000076	4.230000019	4.349999905	79004	3420.300049	4.538000107	4.829999924	5.410999775	5.726334095	8.426748276
20081029	4.630000114	4.690000057	4.300000191	4.340000153	27161	1238.099976	4.673999786	4.894999981	5.526999474	5.791667461	8.508249283
20081028	4.369999886	4.670000076	4.309999943	4.579999924	33373	1515.599976	4.806000233	5.005999565	5.634999752	5.85900116	8.588581085
20081027	4.940000057	4.940000057	4.460000038	4.460000038	35801	1659.5	4.933999538	5.107999325	5.726500034	5.912001133	8.66133213
20081024	5.03000021	5.070000172	4.880000114	4.960000038	19504	971.2999878	5.09400034	5.247000217	5.84499979	5.992001057	8.732498169
20081023	4.840000153	5.079999924	4.820000172	5.03000021	30603	1500.699951	5.122000217	5.322999477	5.920499325	6.055666924	8.802581787
20081022	5.179999828	5.230000019	4.949999809	5	26769	1354.199951	5.116000175	5.430999756	5.963000298	6.115000248	8.870415688
20081021	5.309999943	5.360000134	5.199999809	5.21999979	21727	1149.400024	5.205999851	5.56099987	6.024499893	6.171667576	8.928498268
20081020	5.019999981	5.320000172	5.010000229	5.260000229	20933	1081.599976	5.282000065	5.687000275	6.078499794	6.223667622	8.975666046
20081017	5.050000191	5.170000076	4.949999809	5.099999905	18826	953.5999756	5.400000095	5.81499958	6.124500275	6.270000935	9.02841568
20081016	5.199999809	5.239999771	4.980000019	5	35873	1830.099976	5.523999691	5.991999626	6.174500465	6.316666603	9.081749916
20081015	5.449999809	5.650000095	5.400000095	5.449999809	13793	759.7999878	5.745999813	6.15899992	6.240000725	6.357000351	9.142582893
20081014	6.079999924	6.090000153	5.559999943	5.599999905	32707	1916.800049	5.915999889	6.263999939	6.285500526	6.380000114	9.210917473
20081013	5.699999809	5.849999905	5.349999905	5.849999905	31715	1785	6.092000008	6.345000267	6.314000607	6.401666164	9.280834198
20081010	5.889999866	5.980000019	5.699999809	5.71999979	32409	1888.400024	6.230000019	6.44299984	6.364500999	6.413666248	9.347084999
20081009	6.460000038	6.46999979	6.099999905	6.110000134	23418	1469.300049	6.460000038	6.517999172	6.421999931	6.436666489	9.423418999
20081008	6.309999943	6.460000038	6.179999828	6.300000191	29989	1888.5	6.572000027	6.495000362	6.456999779	6.459999561	9.495419502
20081007	6.300000191	6.639999866	6.199999809	6.480000019	29665	1917.5	6.612000465	6.487999916	6.477000237	6.457333088	9.562086105
20081006	6.71999979	6.880000114	6.5	6.539999962	53907	3614.899902	6.598000526	6.46999979	6.49200058	6.445333004	9.637919426
20080926	6.699999809	6.989999771	6.590000153	6.869999886	111684	7615.700195	6.65599966	6.434000492	6.49750042	6.45099926	9.708835602
20080925	6.460000038	6.75	6.380000114	6.670000076	93925	6181.5	6.57599926	6.356999874	6.479000092	6.446666241	9.768335342
20080924	6.289999962	6.5	6.050000191	6.5	81426	5035.100098	6.418000221	6.321000099	6.456000328	6.448999882	9.827502251
20080923	6.550000191	6.670000076	6.360000134	6.409999847	75100	4855	6.363999844	6.30700016	6.438000679	6.460333824	9.900835991
20080922	6.889999866	7.119999886	6.599999905	6.829999924	129864	8904.799805	6.342000008	6.282999992	6.429999352	6.472333431	9.989085197
20080919	6.449999809	6.46999979	6.300000191	6.46999979	102195	6592.399902	6.211999893	6.286000252	6.399000168	6.495333195	10.07716751
20080918	6.039999962	6.150000095	5.630000114	5.880000114	52444	3102.899902	6.137999535	6.325999737	6.395999908	6.556666374	10.16733456
20080917	6.269999981	6.420000076	6.190000057	6.230000019	27333	1723.400024	6.223999977	6.419000149	6.442499638	6.641999722	10.26983547
20080916	6.199999809	6.369999886	6.010000229	6.300000191	52793	3316.100098	6.25	6.466000557	6.441999912	6.710999012	10.36525345
20080912	6.110000134	6.260000229	6.099999905	6.179999828	25255	1564.900024	6.223999977	6.513999939	6.432999611	6.776999474	10.4584198
20080911	6.289999962	6.349999905	6	6.099999905	35538	2178.899902	6.360000134	6.561000824	6.459499359	6.860332966	10.56000233
20080910	6.25	6.570000172	6.199999809	6.309999943	29218	1878.800049	6.513999939	6.601000309	6.491499424	6.937333107	10.66216946
20080909	6.150000095	6.53000021	6.019999981	6.360000134	36215	2286.899902	6.613999844	6.591000557	6.512999535	7.017333031	10.7559185
20080908	6.800000191	6.949999809	6.170000076	6.170000076	62167	3943.100098	6.682000637	6.569000244	6.537000179	7.096665859	10.84875202
20080905	6.630000114	7.130000114	6.570000172	6.860000134	61779	4287.299805	6.803999901	6.576999664	6.566999912	7.198666573	10.95400047
20080904	6.730000019	6.980000019	6.710000038	6.869999886	33685	2309.600098	6.762000084	6.512000084	6.599999905	7.271332741	11.05766773
20080903	6.650000095	6.869999886	6.619999886	6.809999943	32779	2207.5	6.688000679	6.465999603	6.671999931	7.353999615	11.16000175
20080902	6.730000019	6.800000191	6.619999886	6.699999809	39292	2631.300049	6.56799984	6.465999603	6.753500462	7.430000305	11.2665844
20080901	6.619999886	6.949999809	6.559999943	6.78000021	92618	6295.200195	6.455999851	6.418000221	6.833498955	7.515000343	11.38075161
20080829	6.519999981	6.78000021	6.449999809	6.650000095	50603	3366	6.349999428	6.352000237	6.908499718	7.599667549	11.49083424
20080828	6.289999962	6.579999924	6.199999809	6.5	40641	2610.399902	6.262000084	6.357999325	7.009999752	7.671334743	11.61558342
20080827	6.230000019	6.489999771	6.170000076	6.210000038	35026	2208.899902	6.243999481	6.381999493	7.105500698	7.725667953	11.74891758
20080826	6.110000134	6.289999962	6.019999981	6.139999866	26417	1637.400024	6.363999844	6.434999943	7.230500221	7.790000916	11.88733482
20080825	6.230000019	6.329999924	6.130000114	6.25	11969	749.9000244	6.379999638	6.505000114	7.360499382	7.877667904	12.02475071
20080822	6.329999924	6.449999809	5.909999847	6.210000038	29547	1819.699951	6.354000092	6.55700016	7.509500027	7.981333733	12.16841698
20080821	6.699999809	6.829999924	6.409999847	6.409999847	28750	1899.900024	6.453999519	6.688000679	7.650999546	8.079333305	12.30675125
20080820	6.25	6.840000153	6.130000114	6.809999943	41696	2766.5	6.519999504	6.877999783	7.797999382	8.177667618	12.44275093
20080819	6.090000153	6.349999905	6	6.21999979	19727	1225	6.505999565	7.041000366	7.912000179	8.277001381	12.57158375
20080818	6.900000095	6.909999847	6.110000134	6.119999886	24724	1583	6.629999638	7.248999596	8.063500404	8.379000664	12.69516659
20080815	6.789999962	6.849999905	6.610000134	6.710000038	14969	1010.5	6.759999752	7.465000153	8.223501205	8.477667809	12.8257513
20080814	6.679999828	6.849999905	6.659999847	6.739999771	19614	1325.300049	6.921999931	7.661999702	8.328001022	8.529001236	12.9515028
20080813	6.829999924	6.869999886	6.489999771	6.739999771	32840	2184.899902	7.236000061	7.828999996	8.397500992	8.587000847	13.08875179
20080812	6.78000021	6.940000057	6.699999809	6.840000153	38998	2668.600098	7.576000214	8.025999069	8.467500687	8.631000519	13.22841835
20080811	7.480000019	7.519999981	6.769999981	6.769999981	98532	6831.100098	7.868000031	8.21599865	8.564001083	8.66966629	13.36716843
20080808	8.350000381	8.369999886	7.480000019	7.519999981	57116	4471.200195	8.170000076	8.461999893	8.693499565	8.730333328	13.50391865
20080807	8.479999542	8.600000381	8.119999886	8.31000042	31604	2639.199951	8.401999474	8.61400032	8.774999619	8.763334274	13.62941647
20080806	8.529999733	8.640000343	8.289999962	8.43999958	58035	4927.399902	8.421998978	8.718000412	8.827500343	8.801333427	13.74775028
20080805	8.289999962	8.630000114	8.25	8.300000191	53713	4553.5	8.475999832	8.782999992	8.895000458	8.838000298	13.8640852
20080804	8.479999542	8.590000153	8.220000267	8.279999733	24933	2096.100098	8.56400013	8.877999306	8.944000244	8.861333847	
